date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:04	48510/48510	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:04%20GMT	https://www.immofonds.ch/	/home/taliban/websites/immofonds.ch/www.immofonds.ch/index.html	(from )
10:17:04	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:04%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-72x72.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-72x72.svg	(from https://www.immofonds.ch/)
10:17:05	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:05%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-144x144.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-144x144.svg	(from https://www.immofonds.ch/)
10:17:06	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:06%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-60x60.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-60x60.svg	(from https://www.immofonds.ch/)
10:17:07	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202025%2017:17:06%20GMT	https://fonts.gstatic.com/	/home/taliban/websites/immofonds.ch/fonts.gstatic.com/index.html	(from https://www.immofonds.ch/)
10:17:07	1621/1621	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202025%2017:17:06%20GMT	https://fonts.googleapis.com/	/home/taliban/websites/immofonds.ch/fonts.googleapis.com/index.html	(from https://www.immofonds.ch/)
10:17:07	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:07%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-120x120.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-120x120.svg	(from https://www.immofonds.ch/)
10:17:08	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:08%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-76x76.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-76x76.svg	(from https://www.immofonds.ch/)
10:17:09	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:09%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-152x152.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/apple-touch-icon-152x152.svg	(from https://www.immofonds.ch/)
10:17:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:10%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-196x196.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-196x196.svg	(from https://www.immofonds.ch/)
10:17:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:11%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-160x160.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-160x160.svg	(from https://www.immofonds.ch/)
10:17:12	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:12%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-96x96.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-96x96.svg	(from https://www.immofonds.ch/)
10:17:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:13%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-16x16.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-16x16.svg	(from https://www.immofonds.ch/)
10:17:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:14%20GMT	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-32x32.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/Icons/Favicons/favicon-32x32.svg	(from https://www.immofonds.ch/)
10:17:15	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2027%20Sep%202025%2017:17:15%20GMT	https://www.immofonds.ch/infodienst	/home/taliban/websites/immofonds.ch/www.immofonds.ch/infodienst	(from https://www.immofonds.ch/)
10:17:16	13028/13028	UR-MCZ	200	updated ('OK')	image/svg+xml	etag:W/%2268d2a925-32e4%22	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/asset_management.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/asset_management.svg	(from https://www.immofonds.ch/)
10:17:17	19144/19144	UR-MCZ	200	updated ('OK')	image/svg+xml	etag:W/%2268d2a925-4ac8%22	https://www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/immofonds_Label_70_Jahre_RGB.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3conf/ext/lst_immofonds/Resources/Public/Images/immofonds_Label_70_Jahre_RGB.svg	(from https://www.immofonds.ch/)
10:17:18	1269157/1269157	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.immofonds.ch/assets/_processed_/5/d/csm_Startseite_e644939c67.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/5/d/csm_Startseite_e644939c67.jpg	(from https://www.immofonds.ch/)
10:17:22	337977/337977	---M--	200	added ('OK')	image/jpeg	etag:%2268d26ea5-52839%22	https://www.immofonds.ch/assets/_processed_/5/e/csm__MOS8533_e39a3c1914.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/5/e/csm__MOS8533_e39a3c1914.jpg	(from https://www.immofonds.ch/)
10:17:22	41319/41319	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:20%20GMT	https://www.immofonds.ch/esg/bereit-fuer-eine-nachhaltige-zukunft	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/bereit-fuer-eine-nachhaltige-zukunft.html	(from https://www.immofonds.ch/)
10:17:22	49233/49233	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:20%20GMT	https://www.immofonds.ch/fr/	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/index.html	(from https://www.immofonds.ch/)
10:17:22	42209/42209	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:21%20GMT	https://www.immofonds.ch/unternehmen/kurzprofil	/home/taliban/websites/immofonds.ch/www.immofonds.ch/unternehmen/kurzprofil.html	(from https://www.immofonds.ch/)
10:17:22	99071/99071	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.immofonds.ch/assets/_processed_/a/6/csm_IF_JB_Ansicht_d_www_6a0372c473.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/a/6/csm_IF_JB_Ansicht_d_www_6a0372c473.jpg	(from https://www.immofonds.ch/)
10:17:23	100642/100642	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.immofonds.ch/assets/_processed_/9/c/csm_IFS_HJB_d_Ansicht_www_370127f8ff.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/9/c/csm_IFS_HJB_d_Ansicht_www_370127f8ff.jpg	(from https://www.immofonds.ch/)
10:17:24	393723/393723	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.immofonds.ch/assets/_processed_/3/0/csm_Web_Biel_acce0f983a.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/3/0/csm_Web_Biel_acce0f983a.jpg	(from https://www.immofonds.ch/)
10:17:25	49930/49930	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:25%20GMT	https://www.immofonds.ch/fonds	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fonds.html	(from https://www.immofonds.ch/)
10:17:26	140543/140543	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:25%20GMT	https://www.immofonds.ch/infodienst/aktuelles	/home/taliban/websites/immofonds.ch/www.immofonds.ch/infodienst/aktuelles.html	(from https://www.immofonds.ch/)
10:17:26	37707/37707	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:26%20GMT	https://www.immofonds.ch/suche	/home/taliban/websites/immofonds.ch/www.immofonds.ch/suche.html	(from https://www.immofonds.ch/)
10:17:27	563716/563716	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.immofonds.ch/assets/01_Bilder/08_News/DE/newsletter1.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/01_Bilder/08_News/DE/newsletter1.jpg	(from https://www.immofonds.ch/)
10:17:28	72697/72697	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:27%20GMT	https://www.immofonds.ch/unternehmen/geschichte	/home/taliban/websites/immofonds.ch/www.immofonds.ch/unternehmen/geschichte.html	(from https://www.immofonds.ch/)
10:17:28	43135/43135	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:27%20GMT	https://www.immofonds.ch/unternehmen/kompetenzen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/unternehmen/kompetenzen.html	(from https://www.immofonds.ch/)
10:17:28	39371/39371	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:28%20GMT	https://www.immofonds.ch/unternehmen/governance	/home/taliban/websites/immofonds.ch/www.immofonds.ch/unternehmen/governance.html	(from https://www.immofonds.ch/)
10:17:28	51427/51427	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:28%20GMT	https://www.immofonds.ch/unternehmen/team	/home/taliban/websites/immofonds.ch/www.immofonds.ch/unternehmen/team.html	(from https://www.immofonds.ch/)
10:17:29	1378727/1378727	URF---	200	untouched ('OK%20(cached)')	image/png		https://www.immofonds.ch/assets/_processed_/6/e/csm_2506_IFPT-Zug_Still_04_Final_808aa91b99.png	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/6/e/csm_2506_IFPT-Zug_Still_04_Final_808aa91b99.png	(from https://www.immofonds.ch/)
10:17:30	1909/1909	UR-MCZ	200	updated ('OK')	image/svg+xml	etag:W/%2261e6e32b-775%22	https://www.immofonds.ch/assets/01_Bilder/03_Icons/ICON_Newsletter.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/01_Bilder/03_Icons/ICON_Newsletter.svg	(from https://www.immofonds.ch/)
10:17:31	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2027%20Sep%202025%2017:17:31%20GMT	https://www.immofonds.ch/typo3temp/assets/compressed/merged-b179bc8e1f7439249821751be4b1b343.js?1758636487	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3temp/assets/compressed/merged-b179bc8e1f7439249821751be4b1b3437376.js	(from https://www.immofonds.ch/)
10:17:38	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-1538f%22	http://code.jquery.com/jquery-3.3.1.min.js	/home/taliban/websites/immofonds.ch/code.jquery.com/jquery-3.3.1.min.js	(from https://www.immofonds.ch/)
10:17:38	40205/40205	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:37%20GMT	https://www.immofonds.ch/unternehmen/karriere	/home/taliban/websites/immofonds.ch/www.immofonds.ch/unternehmen/karriere.html	(from https://www.immofonds.ch/)
10:17:38	45812/45812	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:38%20GMT	https://www.immofonds.ch/esg/zielsetzungen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/zielsetzungen.html	(from https://www.immofonds.ch/)
10:17:38	52025/52025	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:38%20GMT	https://www.immofonds.ch/esg/initiativen/siedlungsverdichtung-fuer-alte-und-neue-mieterschaften	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/siedlungsverdichtung-fuer-alte-und-neue-mieterschaften.html	(from https://www.immofonds.ch/)
10:17:44	814978/814978	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d2a9c7-c6f82%22	https://www.immofonds.ch/typo3temp/assets/compressed/merged-735aae73d76ef3aff0ba94ed47fc7950.js?1758636487	/home/taliban/websites/immofonds.ch/www.immofonds.ch/typo3temp/assets/compressed/merged-735aae73d76ef3aff0ba94ed47fc79507376.js	(from https://www.immofonds.ch/)
10:18:02	1451008/1451008	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d2a6be-162400%22	http://assets.elias.app/js/elias-fusionchart.js	/home/taliban/websites/immofonds.ch/assets.elias.app/js/elias-fusionchart.js	(from https://www.immofonds.ch/)
10:18:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2017:18:12%20GMT	http://cdn.fusioncharts.com/fusioncharts/3.16.0/fusioncharts.charts.js	/home/taliban/websites/immofonds.ch/cdn.fusioncharts.com/fusioncharts/3.16.0/fusioncharts.charts.5b.delayed	(from https://www.immofonds.ch/)
10:18:13	41003/41003	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:39%20GMT	https://www.immofonds.ch/esg/initiativen/mitarbeitende-als-erfolgsfaktor	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/mitarbeitende-als-erfolgsfaktor.html	(from https://www.immofonds.ch/)
10:18:13	46480/46480	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:39%20GMT	https://www.immofonds.ch/unternehmen/kontakt	/home/taliban/websites/immofonds.ch/www.immofonds.ch/unternehmen/kontakt.html	(from https://www.immofonds.ch/)
10:18:13	53028/53028	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:17:40%20GMT	https://www.immofonds.ch/esg/initiativen/der-nachhaltige-wasserkreislauf-beginnt-ganz-oben	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/der-nachhaltige-wasserkreislauf-beginnt-ganz-oben.html	(from https://www.immofonds.ch/)
10:18:18	175552/175552	---MCZ	200	added ('OK')	application/javascript	etag:W/%2242382003c5cc321477ba4b7de68054ae%22	https://cdn.fusioncharts.com/fusioncharts/3.16.0/fusioncharts.charts.js	/home/taliban/websites/immofonds.ch/cdn.fusioncharts.com/fusioncharts/3.16.0/fusioncharts.charts.js	(from https://www.immofonds.ch/)
10:18:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202025%2017:18:18%20GMT	http://cdn.fusioncharts.com/fusioncharts/3.16.0/themes/fusioncharts.theme.fusion.js	/home/taliban/websites/immofonds.ch/cdn.fusioncharts.com/fusioncharts/3.16.0/themes/fusioncharts.theme.fusion.5d.delayed	(from https://www.immofonds.ch/)
10:18:18	52321/52321	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:13%20GMT	https://www.immofonds.ch/esg/initiativen/mehr-biodiversitaet-mehr-lebensqualitaet	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/mehr-biodiversitaet-mehr-lebensqualitaet.html	(from https://www.immofonds.ch/)
10:18:18	48930/48930	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:14%20GMT	https://www.immofonds.ch/esg/initiativen/mit-sauberer-energie-in-die-zukunft	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/mit-sauberer-energie-in-die-zukunft.html	(from https://www.immofonds.ch/)
10:18:18	50081/50081	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:15%20GMT	https://www.immofonds.ch/esg/initiativen/mehr-klimaschutz-und-groesserer-komfort	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/mehr-klimaschutz-und-groesserer-komfort.html	(from https://www.immofonds.ch/)
10:18:19	44596/44596	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:19%20GMT	https://www.immofonds.ch/esg/initiativen/die-neue-berner-urbanitaet	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/die-neue-berner-urbanitaet.html	(from https://www.immofonds.ch/)
10:18:19	50234/50234	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:19%20GMT	https://www.immofonds.ch/esg/initiativen/ein-nest-fuer-generationen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/ein-nest-fuer-generationen.html	(from https://www.immofonds.ch/)
10:18:21	42346/42346	---MCZ	200	added ('OK')	application/javascript	etag:W/%22920fd0f781dbcb596d31c73c6a94c4da%22	https://cdn.fusioncharts.com/fusioncharts/3.16.0/themes/fusioncharts.theme.fusion.js	/home/taliban/websites/immofonds.ch/cdn.fusioncharts.com/fusioncharts/3.16.0/themes/fusioncharts.theme.fusion.js	(from https://www.immofonds.ch/)
10:18:55	50058/50058	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:20%20GMT	https://www.immofonds.ch/esg/initiativen/nachhaltige-verdichtung-in-zuerich-hoengg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/nachhaltige-verdichtung-in-zuerich-hoengg.html	(from https://www.immofonds.ch/)
10:18:56	49075/49075	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:20%20GMT	https://www.immofonds.ch/esg/initiativen/neue-heizung-weniger-emissionen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/neue-heizung-weniger-emissionen.html	(from https://www.immofonds.ch/)
10:18:56	48929/48929	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:21%20GMT	https://www.immofonds.ch/esg/initiativen/mieter-profitieren-von-co2-neutraler-waerme	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/mieter-profitieren-von-co2-neutraler-waerme.html	(from https://www.immofonds.ch/)
10:18:57	38756/38756	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:22%20GMT	https://www.immofonds.ch/esg/initiativen/esg-im-portfoliomanagement	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/esg-im-portfoliomanagement.html	(from https://www.immofonds.ch/)
10:18:57	39454/39454	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:57%20GMT	https://www.immofonds.ch/esg/initiativen/pilotprojekt-green-lease-erfolgreich-umgesetzt	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/pilotprojekt-green-lease-erfolgreich-umgesetzt.html	(from https://www.immofonds.ch/)
10:18:57	43703/43703	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:57%20GMT	https://www.immofonds.ch/esg/initiativen/verdichtung-ist-nicht-gleich-verdichtung	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/verdichtung-ist-nicht-gleich-verdichtung.html	(from https://www.immofonds.ch/)
10:18:58	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2027%20Sep%202025%2017:18:58%20GMT	https://www.immofonds.ch/fr/service-dinformation	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/service-dinformation.62.delayed	(from https://www.immofonds.ch/fr/)
10:18:58	42316/42316	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:58%20GMT	https://www.immofonds.ch/esg/initiativen/verdichtung-in-historischem-umfeld	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/verdichtung-in-historischem-umfeld.html	(from https://www.immofonds.ch/)
10:18:58	42717/42717	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:58%20GMT	https://www.immofonds.ch/esg/initiativen/soziale-mehrwerte-im-fokus	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/soziale-mehrwerte-im-fokus.html	(from https://www.immofonds.ch/)
10:19:34	43014/43014	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:59%20GMT	https://www.immofonds.ch/esg/initiativen/im-dialog-mit-der-mieterschaft	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/im-dialog-mit-der-mieterschaft.html	(from https://www.immofonds.ch/)
10:19:34	42433/42433	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:59%20GMT	https://www.immofonds.ch/esg/initiativen/soziale-nachhaltigkeit-faengt-frueh-an	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/soziale-nachhaltigkeit-faengt-frueh-an.html	(from https://www.immofonds.ch/)
10:19:35	42117/42117	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:18:59%20GMT	https://www.immofonds.ch/esg/initiativen/soziales-miteinander-dank-hoher-dichte	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/soziales-miteinander-dank-hoher-dichte.html	(from https://www.immofonds.ch/)
10:19:35	40530/40530	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:00%20GMT	https://www.immofonds.ch/esg/initiativen/teilnahme-am-pilotprojekt-sosda	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/teilnahme-am-pilotprojekt-sosda.html	(from https://www.immofonds.ch/)
10:19:36	43904/43904	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:35%20GMT	https://www.immofonds.ch/esg/initiativen/was-macht-eine-gute-vermieterin-aus	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/was-macht-eine-gute-vermieterin-aus.html	(from https://www.immofonds.ch/)
10:19:36	43586/43586	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:36%20GMT	https://www.immofonds.ch/esg/initiativen/wir-wollen-es-wissen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/initiativen/wir-wollen-es-wissen.html	(from https://www.immofonds.ch/)
10:19:36	406196/406196	---M--	200	added ('OK')	image/jpeg	etag:%22624bfd2f-632b4%22	https://www.immofonds.ch/assets/_processed_/9/9/csm__unternehmen_rennweg1_579a046a0c.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/9/9/csm__unternehmen_rennweg1_579a046a0c.jpg	(from https://www.immofonds.ch/unternehmen/kurzprofil)
10:19:38	165550/165550	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2267acc240-286ae%22	https://www.immofonds.ch/assets/01_Bilder/06_Grafiken/RZ_Meilensteine_2025_d.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/01_Bilder/06_Grafiken/RZ_Meilensteine_2025_d.svg	(from https://www.immofonds.ch/unternehmen/kurzprofil)
10:19:38	36628/36628	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:37%20GMT	https://www.immofonds.ch/esg/dokumente	/home/taliban/websites/immofonds.ch/www.immofonds.ch/esg/dokumente.html	(from https://www.immofonds.ch/)
10:19:38	56778/56778	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:37%20GMT	https://www.immofonds.ch/fonds/immofonds/kurzprofil	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fonds/immofonds/kurzprofil.html	(from https://www.immofonds.ch/)
10:19:38	45723/45723	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:37%20GMT	https://www.immofonds.ch/fonds/immofonds/boersenkurs	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fonds/immofonds/boersenkurs.html	(from https://www.immofonds.ch/)
10:19:39	20052/20052	UR-MCZ	200	updated ('OK')	image/svg+xml	etag:W/%2268623c93-4e54%22	https://www.immofonds.ch/assets/01_Bilder/06_Grafiken/Grafiken_TrackRecord_Juni25_d.svg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/01_Bilder/06_Grafiken/Grafiken_TrackRecord_Juni25_d.svg	(from https://www.immofonds.ch/unternehmen/kurzprofil)
10:19:40	147650/147650	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:39%20GMT	https://www.immofonds.ch/fonds/immofonds/news	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fonds/immofonds/news.html	(from https://www.immofonds.ch/)
10:19:41	45990/45990	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:40%20GMT	https://www.immofonds.ch/fonds/immofonds/dokumente	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fonds/immofonds/dokumente.html	(from https://www.immofonds.ch/)
10:19:41	74503/74503	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:19:39%20GMT	https://www.immofonds.ch/fonds/immofonds/kennzahlen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fonds/immofonds/kennzahlen.html	(from https://www.immofonds.ch/)
10:19:41	688797/688797	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.immofonds.ch/assets/_processed_/f/e/csm_esg_026fc77350.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/f/e/csm_esg_026fc77350.jpg	(from https://www.immofonds.ch/esg/bereit-fuer-eine-nachhaltige-zukunft)
